(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		Arch_44__060_160.001 (108 verts)	9	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_46 (146 verts)	8	True	False	True	2	[Material #6.003 (UnityEngine.Material)] [Material #7.003 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_67.001 (138 verts)	10	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_142 (108 verts)	0	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_23 (146 verts)	1	True	False	True	2	[Material #6.003 (UnityEngine.Material)] [Material #7.003 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_121.001 (108 verts)	5	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_92 (138 verts)	9	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_128 (108 verts)	0	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_155 (108 verts)	0	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_41 (138 verts)	0	True	False	True	2	[Material #6.007 (UnityEngine.Material)] [Material #7.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_150.001 (108 verts)	5	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_70 (146 verts)	8	True	False	True	2	[Material #6.003 (UnityEngine.Material)] [Material #7.003 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_90 (138 verts)	1	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_73 (146 verts)	8	True	False	True	2	[Material #6.002 (UnityEngine.Material)] [Material #7.002 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		sensor.001 (456 verts)	0	True	False	True	1	[palladium (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 4x3 times]
		Arch_44__060_90.001 (138 verts)	10	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_40 (138 verts)	0	True	False	True	2	[Material #6.007 (UnityEngine.Material)] [Material #7.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_180.001 (108 verts)	5	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_78 (146 verts)	0	True	False	True	2	[Material #6.003 (UnityEngine.Material)] [Material #7.003 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_76 (146 verts)	8	True	False	True	2	[Material #6.003 (UnityEngine.Material)] [Material #7.003 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		back light glass (1165 verts)	8	True	False	True	1	[Translucent_Glass_Gray (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 17x26 times]
		Arch_44__060_6.001 (138 verts)	0	True	False	True	2	[Material #6.007 (UnityEngine.Material)] [Material #7.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_55 (146 verts)	5	True	False	True	2	[Material #6.002 (UnityEngine.Material)] [Material #7.002 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_115 (108 verts)	0	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_61.001 (138 verts)	10	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		front door (12464 verts)	71	True	False	True	1	[Bodt_Paint (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 4x4 times]
		Arch_44__060_138 (108 verts)	0	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_121 (108 verts)	0	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_64 (146 verts)	8	True	False	True	2	[Material #6.003 (UnityEngine.Material)] [Material #7.003 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_154.001 (108 verts)	9	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		wind sheald frame (92 verts)	22	True	False	True	1	[filler (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 6x2 times]
		Arch_44__060_58.001 (138 verts)	0	True	False	True	2	[Material #6.007 (UnityEngine.Material)] [Material #7.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_76 (138 verts)	0	True	False	True	2	[Material #6.007 (UnityEngine.Material)] [Material #7.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		front led glass (2976 verts)	29	True	True	True	2	[HL_glass (UnityEngine.Material)] [glass_black (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 3x3 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		Arch_44__060_133 (108 verts)	0	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_104 (108 verts)	0	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_71 (146 verts)	5	True	False	True	2	[Material #6.003 (UnityEngine.Material)] [Material #7.003 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_147 (108 verts)	0	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Top.001 (983 verts)	28	True	False	True	1	[dark_plastic.001 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 233x42 times]
		Arch_44__060_165 (108 verts)	0	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_192 (598 verts)	8	True	False	True	1	[Arch_044_060_wood_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_114 (108 verts)	0	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_111.001 (108 verts)	5	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_27.001 (138 verts)	0	True	False	True	2	[Material #6.007 (UnityEngine.Material)] [Material #7.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_31.001 (138 verts)	0	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_59.001 (138 verts)	0	True	False	True	2	[Material #6.007 (UnityEngine.Material)] [Material #7.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_86 (138 verts)	9	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_18.001 (138 verts)	0	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_34 (138 verts)	0	True	False	True	2	[Material #6.007 (UnityEngine.Material)] [Material #7.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		blots.001 (264 verts)	0	True	False	True	1	[wheel_3_ao (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x2 times]
		Arch_44__060_112 (108 verts)	0	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_99.001 (108 verts)	1	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_49 (138 verts)	0	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		ChamferCyl05.002 (710 verts)	0	True	False	True	1	[plasticc.001 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 13x13 times]
		Arch_44__060_80 (138 verts)	10	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_110 (108 verts)	0	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_139.001 (108 verts)	9	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_151.001 (108 verts)	5	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		side glass (167 verts)	53	True	False	True	1	[glass_clear (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Arch_44__060_192.001 (598 verts)	105	True	False	True	1	[Arch_044_060_wood_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_68.001 (138 verts)	10	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_162.001 (108 verts)	5	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_7 (146 verts)	1	True	False	True	2	[Material #6.003 (UnityEngine.Material)] [Material #7.003 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_122 (108 verts)	0	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_36 (138 verts)	0	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_182.001 (108 verts)	5	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_132.001 (108 verts)	5	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_191 (1321 verts)	0	True	False	True	1	[Arch_044_060_wood_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_185.001 (3162 verts)	29	True	False	True	1	[Arch_44__060_3.001 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Arch_44__060_81.001 (138 verts)	0	True	False	True	2	[Material #6.007 (UnityEngine.Material)] [Material #7.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_105 (108 verts)	0	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_185 (3162 verts)	13	True	False	True	1	[Arch_44__060_3.001 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		first floor walls.022 (36 verts)	259	True	False	True	1	[first floor walls.022 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_64.001 (138 verts)	0	True	False	True	2	[Material #6.007 (UnityEngine.Material)] [Material #7.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_83 (146 verts)	0	True	False	True	2	[Material #6.003 (UnityEngine.Material)] [Material #7.003 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_48.001 (138 verts)	0	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_134 (108 verts)	0	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_34 (146 verts)	5	True	False	True	2	[Material #6.003 (UnityEngine.Material)] [Material #7.003 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_84 (138 verts)	0	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_79 (138 verts)	9	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Base.001 (5035 verts)	18	True	False	True	1	[dark_plastic.001 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 240x45 times]
		filter.001 (6 verts)	0	True	False	True	1	[filler (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Arch_44__061_85 (146 verts)	10	True	False	True	2	[Material #6.002 (UnityEngine.Material)] [Material #7.002 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_53 (138 verts)	0	True	False	True	2	[Material #6.007 (UnityEngine.Material)] [Material #7.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_44.001 (138 verts)	10	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_185 (5428 verts)	164	True	False	True	1	[Arch_044_061_wood_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 3x2 times]
		Arch_44__060_63.001 (138 verts)	0	True	False	True	2	[Material #6.007 (UnityEngine.Material)] [Material #7.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		glass door.001 (525 verts)	23	True	False	True	1	[Glass.001 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 43x17 times]
		Arch_44__060_63 (138 verts)	0	True	False	True	2	[Material #6.007 (UnityEngine.Material)] [Material #7.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		roof.003 (633 verts)	67	True	False	True	2	[int_liner (UnityEngine.Material)] [roof_panel (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x1 times]
		sensor (456 verts)	5	True	False	True	1	[palladium (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 4x3 times]
		Arch_44__060_108.001 (108 verts)	8	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_183 (108 verts)	1	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_23.001 (138 verts)	0	True	False	True	2	[Material #6.007 (UnityEngine.Material)] [Material #7.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_158 (108 verts)	0	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_54.001 (138 verts)	0	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_18 (146 verts)	1	True	False	True	2	[Material #6.003 (UnityEngine.Material)] [Material #7.003 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_178.001 (108 verts)	8	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_11 (146 verts)	1	True	False	True	2	[Material #6.003 (UnityEngine.Material)] [Material #7.003 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_148.001 (108 verts)	9	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_161.001 (108 verts)	5	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_143.001 (108 verts)	9	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_110.001 (108 verts)	5	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_61 (138 verts)	9	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_147.001 (108 verts)	5	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_126.001 (108 verts)	5	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_24 (138 verts)	0	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		back logo (252 verts)	5	True	False	True	1	[chrome (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 4x4 times]
		Arch_44__060_183.001 (108 verts)	5	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_21 (138 verts)	0	True	False	True	2	[Material #6.007 (UnityEngine.Material)] [Material #7.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Base (5035 verts)	18	True	False	True	1	[dark_plastic.001 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 240x45 times]
		Arch_44__060_58 (138 verts)	0	True	False	True	2	[Material #6.007 (UnityEngine.Material)] [Material #7.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		door frame.001 (1466 verts)	0	True	False	True	4	[plastic_ext_ao (UnityEngine.Material)] [palladium (UnityEngine.Material)] [rubber_BLACK (UnityEngine.Material)] [Bodt_Paint (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x2 times]
		Arch_44__060_169.001 (108 verts)	1	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_167 (108 verts)	1	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_134.001 (108 verts)	1	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_70 (138 verts)	0	True	False	True	2	[Material #6.007 (UnityEngine.Material)] [Material #7.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_72 (138 verts)	0	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_107.001 (108 verts)	9	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_94 (108 verts)	0	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		blots (264 verts)	5	True	False	True	1	[wheel_3_ao (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x2 times]
		Arch_44__060_129 (108 verts)	0	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_139 (108 verts)	1	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_157.001 (108 verts)	5	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_95 (108 verts)	0	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_211 (284 verts)	162	True	False	True	1	[Arch_044_061_wood_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 3x2 times]
		ChamferCyl01.001 (2959 verts)	12	True	False	True	1	[dark_plastic.001 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 128x40 times]
		Arch_44__060_176.001 (108 verts)	5	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_74 (146 verts)	8	True	False	True	2	[Material #6.002 (UnityEngine.Material)] [Material #7.002 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_72 (146 verts)	0	True	False	True	2	[Material #6.003 (UnityEngine.Material)] [Material #7.003 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_62 (146 verts)	8	True	False	True	2	[Material #6.002 (UnityEngine.Material)] [Material #7.002 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_88 (138 verts)	1	True	False	True	2	[Material #6.007 (UnityEngine.Material)] [Material #7.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_19.001 (138 verts)	0	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		ChamferCyl05.003 (710 verts)	0	True	False	True	1	[plasticc.001 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 13x13 times]
		Arch_44__061_32 (146 verts)	5	True	False	True	2	[Material #6.002 (UnityEngine.Material)] [Material #7.002 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_135.001 (108 verts)	5	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_65 (146 verts)	8	True	False	True	2	[Material #6.003 (UnityEngine.Material)] [Material #7.003 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		inner wheel.002 (26200 verts)	218	True	False	True	1	[FELGE1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 6x6 times]
		Arch_44__060_14.001 (138 verts)	10	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_38.001 (138 verts)	10	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_87 (138 verts)	1	True	False	True	2	[Material #6.007 (UnityEngine.Material)] [Material #7.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_27 (146 verts)	8	True	False	True	2	[Material #6.002 (UnityEngine.Material)] [Material #7.002 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_8.001 (138 verts)	0	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		wheel logo (508 verts)	5	True	False	True	1	[WheelHubs (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		head light lamp.002 (1072 verts)	1	True	False	True	2	[TEILE1 (UnityEngine.Material)] [LICHTER1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 56x45 times]
		Arch_44__060_68 (138 verts)	10	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_42.001 (138 verts)	0	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
